Keyword Rank,Target Keyword,Business Name,Category,Primary Phone,Phone Source,Secondary Phones,Secondary Phone Sources,Primary Email / Gmail,Email Source,LinkedIn Owner Name,LinkedIn Owner Title,LinkedIn Owner Email,Website,Facebook,Instagram,LinkedIn,Address,GMB Rating,GMB Reviews Count,Google Maps Link
#1,realestate in faislabad in Jaranwala Road Pakistan,Siddiqia Estate,Not Found,+92 300 8684047,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Siddiqia+Estate/data=!4m7!3m6!1s0x392267b5455239c9:0xd3760ba82f578f8d!8m2!3d31.4027379!4d73.1420137!16s%2Fg%2F11y84kqxrz!19sChIJyTlSRbVnIjkRjY9XL6gLdtM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Nawaz Estates Faisalabad,Not Found,+92 334 0639007,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Nawaz+Estates+Faisalabad/data=!4m7!3m6!1s0x3922695351fddea7:0xe854bd7b39bd33fe!8m2!3d31.4160198!4d73.1256755!16s%2Fg%2F11j0d3r227!19sChIJp979UVNpIjkR_jO9OXu9VOg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Allah BadShah Estate Agency,Not Found,+92 300 7849090,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Allah+BadShah+Estate+Agency/data=!4m7!3m6!1s0x392267bbba18c0b7:0x382673c3d2cfd7df!8m2!3d31.3867424!4d73.1242112!16s%2Fg%2F11fjbp6zhf!19sChIJt8AYurtnIjkR39fP0sNzJjg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Rajpoot Real Estate,Not Found,+92 306 6120708,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Rajpoot+Real+Estate/data=!4m7!3m6!1s0x39225d00555cb0f5:0xd8de6b0635522eb3!8m2!3d31.348823!4d73.0697666!16s%2Fg%2F11ldgvd4xg!19sChIJ9bBcVQBdIjkRsy5SNQZr3tg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Pine Garden,Not Found,+92 300 0207576,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Pine+Garden/data=!4m7!3m6!1s0x39226586d4cc79f1:0x682324ee7d8a137f!8m2!3d31.397706!4d73.195097!16s%2Fg%2F11j0zsn03l!19sChIJ8XnM1IZlIjkRfxOKfe4kI2g?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Right Choice.com,Not Found,+92 300 8603666,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Right+Choice.com/data=!4m7!3m6!1s0x39226f8e8f70c7dd:0xf2fc8a0bb430a600!8m2!3d31.4250028!4d73.1920235!16s%2Fg%2F11z2kh1cp2!19sChIJ3cdwj45vIjkRAKYwtAuK_PI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,City Centre Commercial Market,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/City+Centre+Commercial+Market/data=!4m7!3m6!1s0x3922675c6f3a8257:0xe3de515956c0a489!8m2!3d31.3942655!4d73.1767219!16s%2Fg%2F11nym8bj58!19sChIJV4I6b1xnIjkRiaTAVllR3uM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Faisal Heights,Not Found,+92 300 7623653,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Faisal+Heights/data=!4m7!3m6!1s0x392269a8a4a8786b:0x1c6c8b7d7732015d!8m2!3d31.4037319!4d73.1060907!16s%2Fg%2F11ml2f0k5j!19sChIJa3iopKhpIjkRXQEyd32LbBw?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,HN ESTATE,Not Found,+92 300 1766161,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/HN+ESTATE/data=!4m7!3m6!1s0x392267f52d477da1:0x79ec355f7b11f449!8m2!3d31.4041977!4d73.127506!16s%2Fg%2F11q9460kc7!19sChIJoX1HLfVnIjkRSfQRe1817Hk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Crystal Pakistan,Not Found,+92 300 7997711,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Crystal+Pakistan/data=!4m7!3m6!1s0x61cc61445f118ee9:0xf5bcc9e4a99405ec!8m2!3d32.5270456!4d73.6706674!16s%2Fg%2F11sjzwvfm2!19sChIJ6Y4RX0RhzGER7AWUqeTJvPU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Anwar Estate,Not Found,+92 300 8873037,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Anwar+Estate/data=!4m7!3m6!1s0x39226f339af8fbe1:0x3a33ae91f506b70a!8m2!3d31.4277011!4d73.1891356!16s%2Fg%2F11q58ff3_d!19sChIJ4fv4mjNvIjkRCrcG9ZGuMzo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Ghalib City,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Ghalib+City/data=!4m7!3m6!1s0x3922699280819d17:0xc3a3299a5b51c488!8m2!3d31.4208163!4d73.1467672!16s%2Fg%2F11h18z3bf9!19sChIJF52BgJJpIjkRiMRRW5opo8M?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Al Misaq Properties,Not Found,+92 313 8549644,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Al+Misaq+Properties/data=!4m7!3m6!1s0x3922693048b7b127:0x97047249edf51a18!8m2!3d31.4111638!4d73.1159901!16s%2Fg%2F11s_cvg11m!19sChIJJ7G3SDBpIjkRGBr17UlyBJc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,ArzaayPak.com: Your Real Estate Experts,Not Found,+92 321 3219321,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/ArzaayPak.com:+Your+Real+Estate+Experts/data=!4m7!3m6!1s0x392269e9b5d5bc29:0x47e7bc23ed23e89!8m2!3d31.4555814!4d73.1600294!16s%2Fg%2F11sdykhz6b!19sChIJKbzVtelpIjkRiT7SPsJ7fgQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Buy Sell Rent - BuySellRent.Com.PK,Not Found,+92 321 0661818,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Buy+Sell+Rent+-+BuySellRent.Com.PK/data=!4m7!3m6!1s0x3922692c7ac15063:0x9065f80f8e962a14!8m2!3d31.4132175!4d73.1135256!16s%2Fg%2F11zjq9wtsq!19sChIJY1DBeixpIjkRFCqWjg_4ZZA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Lyallpur Smart City Office,Not Found,+92 311 0088776,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Lyallpur+Smart+City+Office/data=!4m7!3m6!1s0x392269063bd5a759:0x970d406f6fa0875e!8m2!3d31.4118095!4d73.1156834!16s%2Fg%2F11shkbzbr8!19sChIJWafVOwZpIjkRXoegb29ADZc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Al-Mohammad Estate Agency,Not Found,+92 300 6679855,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Al-Mohammad+Estate+Agency/data=!4m7!3m6!1s0x392268778d13104d:0xa0a6190638d151f5!8m2!3d31.4057963!4d73.1225065!16s%2Fg%2F12mkwgpjk!19sChIJTRATjXdoIjkR9VHROAYZpqA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Arain House,Not Found,+92 305 9725067,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Arain+House/data=!4m7!3m6!1s0x3922690027619233:0x3090a72184605036!8m2!3d31.4187162!4d73.1096252!16s%2Fg%2F11z40s9fk7!19sChIJM5JhJwBpIjkRNlBghCGnkDA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Well Wisher Pak Land Real Estate.,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Well+Wisher+Pak+Land+Real+Estate./data=!4m7!3m6!1s0x39225d0079987267:0x4279cbbbc8204ce5!8m2!3d31.3566381!4d73.0066455!16s%2Fg%2F11x64sq26q!19sChIJZ3KYeQBdIjkR5UwgyLvLeUI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in Jaranwala Road Pakistan,Rana House,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Rana+House/data=!4m7!3m6!1s0x3922670022fc7771:0xfe1ade39a0a641bf!8m2!3d31.3995455!4d73.1495126!16s%2Fg%2F11z2wxtfcw!19sChIJcXf8IgBnIjkRv0GmoDneGv4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Faisalabad Real Estate Property Dealing Agency,Not Found,+92 309 6652300,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Faisalabad+Real+Estate+Property+Dealing+Agency/data=!4m7!3m6!1s0x392267cb33ff0061:0x17c2b062f602161e!8m2!3d31.3990551!4d73.1522716!16s%2Fg%2F11yrswfgpr!19sChIJYQD_M8tnIjkRHhYC9mKwwhc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Madni Real Estate || Best Real Estate Agency In Faisalabad,Not Found,+92 301 6044097,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Madni+Real+Estate+%7C%7C+Best+Real+Estate+Agency+In+Faisalabad/data=!4m7!3m6!1s0x39226941c3501b8f:0x6afa8d38c23d7366!8m2!3d31.4095935!4d73.0976212!16s%2Fg%2F11twq4dn12!19sChIJjxtQw0FpIjkRZnM9wjiN-mo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Talha Real Estate - Citi Housing Faisalabad,Not Found,+92 328 3300111,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Talha+Real+Estate+-+Citi+Housing+Faisalabad/data=!4m7!3m6!1s0x39225d17424ad4ef:0xd71a21862797818e!8m2!3d31.3272472!4d73.0855682!16s%2Fg%2F11ynv5r8pd!19sChIJ79RKQhddIjkRjoGXJ4YhGtc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,GRACE Properties wapda city Faisalabad,Not Found,+92 300 7987660,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/GRACE+Properties+wapda+city+Faisalabad/data=!4m7!3m6!1s0x39226ffe196b589b:0xb608bfc3ee395291!8m2!3d31.4999519!4d73.2188574!16s%2Fg%2F11j1l3s2gm!19sChIJm1hrGf5vIjkRkVI57sO_CLY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,LandMark Real Estate & Developers Faisalabad | Property Dealers,Not Found,+92 301 7078008,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/LandMark+Real+Estate+%26+Developers+Faisalabad+%7C+Property+Dealers/data=!4m7!3m6!1s0x392269b74827fe23:0x264ce9001ce5291c!8m2!3d31.4337523!4d73.1430955!16s%2Fg%2F11q7f1_274!19sChIJI_4nSLdpIjkRHCnlHADpTCY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Zee Real Estates,Not Found,+92 300 5378199,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Zee+Real+Estates/data=!4m7!3m6!1s0x39226fc856ab6d4f:0xdf319d203c3d4b39!8m2!3d31.4752806!4d73.2166329!16s%2Fg%2F11qr966x31!19sChIJT22rVshvIjkROUs9PCCdMd8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,ArzaayPak.com: Your Real Estate Experts,Not Found,+92 321 3219321,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/ArzaayPak.com:+Your+Real+Estate+Experts/data=!4m7!3m6!1s0x392269e9b5d5bc29:0x47e7bc23ed23e89!8m2!3d31.4555814!4d73.1600294!16s%2Fg%2F11sdykhz6b!19sChIJKbzVtelpIjkRiT7SPsJ7fgQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Property dealer faisalabad,Not Found,+92 313 7200050,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Property+dealer+faisalabad/data=!4m7!3m6!1s0x39225d8d70b65f27:0xac592f1ce406fcc4!8m2!3d31.3517085!4d73.0624777!16s%2Fg%2F11fjmgj8dt!19sChIJJ1-2cI1dIjkRxPwG5BwvWaw?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Faisalabad Realtors,Not Found,+92 300 8261111,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Faisalabad+Realtors/data=!4m7!3m6!1s0x39226925d3b65a37:0xe0babd5089e745b6!8m2!3d31.4124872!4d73.1150798!16s%2Fg%2F11h5pnt29v!19sChIJN1q20yVpIjkRtkXniVC9uuA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Chenab Estate Advisors,Not Found,+92 301 7168660,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Chenab+Estate+Advisors/data=!4m7!3m6!1s0x39225dbf92676b67:0xb82309ab0e76a5bf!8m2!3d31.4154534!4d73.1155461!16s%2Fg%2F11vc8bwtpj!19sChIJZ2tnkr9dIjkRv6V2DqsJI7g?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Faisalabad Property Dealer,Not Found,+92 300 7009406,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Faisalabad+Property+Dealer/data=!4m7!3m6!1s0x39224339013ed9dd:0xa24eefe035511fd8!8m2!3d31.4571032!4d73.083312!16s%2Fg%2F11ptvh1bb0!19sChIJ3dk-ATlDIjkR2B9RNeDvTqI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Real estate,Not Found,+92 323 7273226,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Real+estate/data=!4m7!3m6!1s0x392267abe79362bd:0x8886b2d02c37e714!8m2!3d31.3591136!4d73.1487532!16s%2Fg%2F11grv2n3wb!19sChIJvWKT56tnIjkRFOc3LNCyhog?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Master Estate Agency,Not Found,+92 312 7653912,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Master+Estate+Agency/data=!4m7!3m6!1s0x39226723f116bceb:0x10970f14ee2662f3!8m2!3d31.3903615!4d73.1000491!16s%2Fg%2F11fj_wlf0m!19sChIJ67wW8SNnIjkR82Im7hQPlxA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,ابوبکر گرمانی چوک (AD Real Estate),Not Found,+92 300 5355541,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/%D8%A7%D8%A8%D9%88%D8%A8%DA%A9%D8%B1+%DA%AF%D8%B1%D9%85%D8%A7%D9%86%DB%8C+%DA%86%D9%88%DA%A9+%28AD+Real+Estate%29%E2%80%AD/data=!4m7!3m6!1s0x392269007f3629a3:0x1b8bde1cae412aa6!8m2!3d31.4239912!4d73.1429188!16s%2Fg%2F11yv_63tsl!19sChIJoyk2fwBpIjkRpipBrhzeixs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Real estate property dealer faislabad,Not Found,+92 309 7194021,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Real+estate+property+dealer+faislabad/data=!4m7!3m6!1s0x3922675eee7f1815:0x25152eba8ea384d9!8m2!3d31.3734912!4d73.1246979!16s%2Fg%2F11zg9nxlx3!19sChIJFRh_7l5nIjkR2YSjjrouFSU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Haven Properties,Not Found,+92 321 5325555,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Haven+Properties/data=!4m7!3m6!1s0x3922433a6a19d1ad:0x2054715222ee3e08!8m2!3d31.4039684!4d73.1040737!16s%2Fg%2F11m_d665_8!19sChIJrdEZajpDIjkRCD7uIlJxVCA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Property Dealer Faisalabad,Not Found,+92 301 2241616,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Property+Dealer+Faisalabad/data=!4m7!3m6!1s0x3922691f9b1cb62f:0xbec0701d1c47ca1f!8m2!3d31.4879559!4d73.1061883!16s%2Fg%2F11z7sphcq5!19sChIJL7Ycmx9pIjkRH8pHHB1wwL4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,MGG Real Estate & Developers,Not Found,+92 307 2392732,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/MGG+Real+Estate+%26+Developers/data=!4m7!3m6!1s0x392269d17e365e2d:0x493e336563c4dfb7!8m2!3d31.4268367!4d73.149734!16s%2Fg%2F11tdcn5cfq!19sChIJLV42ftFpIjkRt9_EY2UzPkk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,"LOYAL GROUP) (REAL ESTATE, DEVELOPER'S, BUILDER'S, ARCHITECTS)",Not Found,+92 300 7949119,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,"https://www.google.com/maps/place/LOYAL+GROUP%29+%28REAL+ESTATE,+DEVELOPER%27S,+BUILDER%27S,+ARCHITECTS%29/data=!4m7!3m6!1s0x392241e82af98711:0x396c496f35448462!8m2!3d31.5083203!4d73.0730036!16s%2Fg%2F11c12gxw_h!19sChIJEYf5KuhBIjkRYoRENW9JbDk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1"
#1,realestate in faislabad in D Ground Pakistan,Lyallpur Estate Advisor,Not Found,+92 300 8651507,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Lyallpur+Estate+Advisor/data=!4m7!3m6!1s0x392269ddc594c0c1:0x3a7163da2a249ff5!8m2!3d31.4582569!4d73.1682685!16s%2Fg%2F11z130kzl0!19sChIJwcCUxd1pIjkR9Z8kKtpjcTo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Property Dealer Faisalabad,Not Found,+92 301 2241616,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Property+Dealer+Faisalabad/data=!4m7!3m6!1s0x3922691f9b1cb62f:0xbec0701d1c47ca1f!8m2!3d31.4879559!4d73.1061883!16s%2Fg%2F11z7sphcq5!19sChIJL7Ycmx9pIjkRH8pHHB1wwL4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Top City Faisalabad - ZM Marketing,Not Found,+92 306 7171531,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Top+City+Faisalabad+-+ZM+Marketing/data=!4m7!3m6!1s0x39225deb92648ee7:0x15f67f4f30703c86!8m2!3d31.3285396!4d73.1126858!16s%2Fg%2F11t_z1rfsp!19sChIJ545kkutdIjkRhjxwME9_9hU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Bin Idrees Realestate advisor(Top City Faisalabad),Not Found,+92 329 0920001,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Bin+Idrees+Realestate+advisor%28Top+City+Faisalabad%29/data=!4m7!3m6!1s0x392267007268f41f:0x2de23554ca1f4d0c!8m2!3d31.3306793!4d73.1148596!16s%2Fg%2F11ypl50p74!19sChIJH_RocgBnIjkRDE0fylQ14i0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,ArzaayPak.com: Your Real Estate Experts,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/ArzaayPak.com:+Your+Real+Estate+Experts/data=!4m7!3m6!1s0x392269e9b5d5bc29:0x47e7bc23ed23e89!8m2!3d31.4555814!4d73.1600294!16s%2Fg%2F11sdykhz6b!19sChIJKbzVtelpIjkRiT7SPsJ7fgQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Zain Real Estate,Not Found,+92 304 5782903,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Zain+Real+Estate/data=!4m7!3m6!1s0x39226929ea7e960f:0xf34f8a3256cafca1!8m2!3d31.4389501!4d73.1376672!16s%2Fg%2F11zd6_861h!19sChIJD5Z-6ilpIjkRofzKVjKKT_M?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Randhawa Real estate Faisalabad,Not Found,+92 302 1612626,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Randhawa+Real+estate+Faisalabad/data=!4m7!3m6!1s0x392245b2b90392b1:0xff162730d45d2d0c!8m2!3d31.4571925!4d72.9716764!16s%2Fg%2F11pd0brsgs!19sChIJsZIDubJFIjkRDC1d1DAnFv8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Modern Homes Real Estate and Builders,Not Found,+92 324 4925766,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Modern+Homes+Real+Estate+and+Builders/data=!4m7!3m6!1s0x39226f90d5e9cb6f:0x36cd44c216290b80!8m2!3d31.5030441!4d73.214821!16s%2Fg%2F11rd3w2jg0!19sChIJb8vp1ZBvIjkRgAspFsJEzTY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,realestate in faislabad in D Ground Pakistan,Taqwa Real Estate🏦 (Muzamil Azeem),Not Found,+92 300 4666970,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Taqwa+Real+Estate%F0%9F%8F%A6+%28Muzamil+Azeem%29/data=!4m7!3m6!1s0x392268ec1f8a531b:0xa4a427018e3a79f1!8m2!3d31.4274757!4d73.1522103!16s%2Fg%2F11h9z7d83f!19sChIJG1OKH-xoIjkR8Xk6jgEnpKQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
